tweet,country,state,city,street,geolocation_type,lat,lon
"A freight train has derailed west of Geelong, with dozens of carriages strewn across the tracks.

The train came off the tracks between Inverleigh and Gheringhap around 5:30am, with authorities saying recent wet weather could be to blame.

No one was injured in the crash. https://t.co/PPLxo62lXA",Australia,Victoria,Geelong,,explicit,-38.1493248,144.3598241
"In California we don't say ""I love you"" we say ""I'm 3 miles away"" and then sit in 40 minutes of traffic on the 405, and I just think that's beautiful.",United States,California,,405,explicit,36.44006263170167,-97.87039088111489
"11/2 @FightLifePW in Seekonk, MA is going to be crazy!! Cannot wait for this one!! https://t.co/pShRXS1fm4",United States,Massachusetts,Seekonk,,explicit,41.808434,-71.3369973
"Pacific Motorway, Nerang. Stationary vehicle - One lane blocked, Eastbound towards Broadbeach. https://t.co/zV2FIJoz7W",Australia,Queensland,Nerang,Pacific Motorway,explicit,-27.9945243,153.3401798
Zor and I Chilling in my Pyramid. #Anubis #Egyptian #Awtter #VRC #VRChat #VR https://t.co/IJjVYYWFXY,Egypt,,,,explicit,26.2540493,29.2675469
"The #ClamsOreganata at #AngelosRistorante in #LyndhurstNJ are something special.  I could easily dip a loaf of crusty bread in the lemon, butter, garlic sauce. #AngelosLyndhurst #ItalianAmerican #LittleItaly #ItalianEnclaves #TonyMangia #AtTheTableWithTony #MANGIA #oldschool https://t.co/UfM63r7ATs",United States,New Jersey,Lyndhurst,,explicit,40.8120247,-74.1242816
"Play me ""some Ole Alabama"" in the #Gateway tonight!! https://t.co/SMwqJn6ZG5",United States,Alabama,,,explicit,33.2588817,-86.8295337
"Prague comes out en masse against COVID restrictions, vaccine passports, and the destruction of a free and just society. The Czech people have had tyranny for one lifetime and marched from midday to well past sunset today. https://t.co/pU8yVtaJev",Czech Republic,,Prague,,explicit,50.0874654,14.4212535
walking around venice at almost 2am looking for pizza by myself was an experience,Italy,,Venice,,explicit,45.4371908,12.3345898
Brian Daboll walking the streets of New York  https://t.co/ekUlO2PkHQ,United States,New York,New York,,explicit,40.7127281,-74.0060152
"Miss out on Black Friday and Cyber Monday? We've got you covered. 📍Westfield in Lights - 225 S Union St, Westfield, IN 46074 📅 Saturday, December 3 from 3:00 PM - 7:00 PM See you there!",United States,Indiana,Westfield,225 S Union St,explicit,40.0421926,-86.1277276
Okay @GourmandiseSLC salted chocolate chip cookies are superior to all those crappy milk chocolate ones in utah cookie shops https://t.co/QhEo6ROx8e,USA,Utah,Salt Lake City,Gourmandise,explicit,40.7638534,-111.8831655
"A search and recovery group looking for Kiely Rodni, the Truckee teen who went missing after a campground party in Placer County, says they found her in a car in Prosser Lake. — Law enforcement is on their way. 

https://t.co/rZfMGnGhuj",USA,California,Truckee,Prosser Lake,explicit,39.3512954,-120.1815873
Total Confirmed Covid Cases by County For MS   2022-05-04:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth https://t.co/SgaSr88ZEA,USA,Mississippi,,,explicit,32.9715285,-89.7348497
"Nebraska is among the top ten states per capita for refugees resettled — triple the national rate. 

Watch our latest film about the educational experience for refugees before they arrive in the US. 

🎥 https://t.co/B7CEjKUpBI   #ilovepublicschools ❤️ https://t.co/I4eWBOHcNB",USA,Nebraska,,,explicit,41.7370229,-99.5873816
"On Wednesday, April 20, 2022, I'm hosting an investigative hearing on homelessness in Orange County. I will be joined by Chairman Doug Chaffee, several Orange County Mayors, law enforcement officials, nonprofit leaders, & other experts on homelessness.
https://t.co/Atvdj5Dohn https://t.co/mAXOKcrh92",USA,California,Orange County,,explicit,33.750631,-117.8722311
"Thinking today about these piles of radioactive ore, haphazardly dumped just outside of Narsaq by the Danish government in the 1970s. Never cleaned up. It's just here, a couple hundred feet off of the main trail to Kvanefjeld. Waste forgotten, yet still invisibly toxic. https://t.co/fcUyq5FGVE",Greenland,,Narsaq,,explicit,60.9127453,-46.0452698
"All smiles over here! Caleb Miles of Grapevine, TX is #CommittedToTheHouse!",United States,Texas,Grapevine,,explicit,32.9337381,-97.0788754
"I live in Tucson AZ .. just an hour's drive away. Please join me in prayer against these things, and may they ""All"" have an encounter with Jesus they will never forget! In Jesus Name!",United States,Arizona,Tucson,,explicit,32.2228765,-110.974847
"📍bag of beans, tagaytay city. https://t.co/zZY1JMJYPG",Philippines,,Tagaytay,,explicit,14.1031439,120.9320545
TONIGHT 💰- @KazGrala & Money Team Debut 🏆- Daytona 500 Recap ☀️- Auto Club Preview & MUCH MUCH MORE!!! The first episode of “All Clear”premieres at 7:30pm ET on YouTube w/ releases on Apple Podcasts & Spotify coming soon! 📺https://t.co/NISAeBUdfj https://t.co/UDgurgo8pd,United States,,Daytona,,implicit,29.2108147,-81.0228331
18 minutes left in the first game and UD Arena is already looking like a Indiana home game! @JonRothstein #FirstFour,United States,Indiana,,,implicit,40.3270127,-86.1746933
Awesome to see a line way out the door and a full room the whole night supporting the Harpersfield Volunteer Fire Department and their fish fry tonight! It's good to be back with others in-person celebrating our community. https://t.co/pbAdSlJC2G,United States,,Harpersfield,,explicit,42.4384124,-74.6873749
Our weather watcher is reporting pea sized hail and VERY heavy rain with the storm moving into NW DeKalb County near the Kirkland/Fairdale area.  @MyStateline #ilwx https://t.co/FJFSPp9Khr,United States,Illinois,DeKalb County,,explicit,41.8903447,-88.7713953
So chuffed I got to see the northern lights for the first time ever here in Spey Bay tonight. Such an amazing experience! @Dolphinsighting @VisitScotland @BBCScotlandNews @aurorawatchuk #aurora #northernlights #speybay #scotland https://t.co/daxFKhiqnO,United Kingdom,Scotland,Spey Bay,,explicit,57.6726898,-3.088846
"Ahead of #LaborDay weekend, I’m honored to have earned the endorsement of Tualatin Valley Fire Fighters IAFF 1660. Thank you, our everyday heroes, for your selfless service and bravery amid historical challenges and for your support of our campaign! https://t.co/Mr6HYXiq4D",United States,Oregon,Tualatin,,implicit,45.3809339,-122.7694369
"I’m on an airplane back from Alaska for the next few hours, ask me anything. National parks, Michigan football, airplanes, bad life advice, go for it.",United States,Alaska,,,explicit,64.4459613,-149.680909
U.S. House Candidate Carl Paladino Will Sue New York Gov. Kathy Hochul Over Unconstitutional Gun Control https://t.co/gMiGgwbCvK,USA,New York,,,explicit,40.7127281,-74.0060152
"Russia will supply crop nutrients via a barter system avoiding dollar transactions due to US sanctions, as Russian importers will exchange fertilisers for various Indian commodities, including tea, raw materials and auto parts.",Russia,,,,explicit,64.6863136,97.7453061
"My earliest memory of Bama football. I was 5 or 6. We had just moved to Grenada, MS from Florence, AL. This was around 1974 or 75. My dad couldn’t get the Bama game on the radio so he drove 1 1/2 hours away just to listen to game…🐘🐘",USA,Alabama,Florence,,explicit,34.8354577,-87.65968672516482
Hello Kitty Flip Flops Sandls From South America 2013 New Still On Hanger  https://t.co/QAGWBzCQFb   😝,South America,,,,explicit,-21.0002179,-61.0006565
Hmmm another Hurricane in Florida…. Pretty sure Florida let the rest of the country know how they feel about our democracy by re-electing a fascist racist grifter.  They of course are going to ask for more of our tax dollars.   🙄🤬😡,USA,Florida,,,explicit,27.7567667,-81.4639835
Iran to join Mir payment system soon https://t.co/UcAWtcXP4u,Iran,,,,explicit,32.6475314,54.5643516
#uber India sucks .. can you check with this driver why he refused to pickup or cancel .. leaving me stranded at the railway station https://t.co/WS3AapBlsj,India,,,,explicit,22.3511148,78.6677428
I saw 9 turkeys on my ride today. Good to be back on the bike! Second ride after being off the bike for nearly 2 months because of surgery #birding #turkey #bike #nature #outdoors #coloradosprings #coloRADo https://t.co/H0H9kJbB2y,USA,Colorado,Colorado Springs,,explicit,38.8339578,-104.825348
"It was an honour. RT @the_lazy_ferret: 💔😥 @KentCsw: Today we lost a friend, a member of our responder family who over the years has given up more time than most to support his community. Rest easy Sir it was a pleasure knowing you. https://t.co/OhOfEbSqfD",UK,England,Kent,,explicit,51.20707485,0.7210361813401444
Spring in Kyoto 🌸,Japan,,Kyoto,,explicit,35.021041,135.7556075
@connor_hox @RamsNFL We should trade into the first to get kayvon T from Oregon. He’s a stud and he’s a rams fan,United States,Oregon,,,explicit,43.9792797,-120.737257
"The cameras on the bus were a bit much.  And by ""a bit much"" I mean absolutely ridiculous.  That was too much Clemson camera time...just get to the stadium and start the game.  🤦‍♀️🤷‍♀️  #ACC",United States,South Carolina,Clemson,,explicit,34.6850749,-82.8364111
"So heading to Missouri tomorrow, and sadly no, not going to the Bills game. Visiting my sister who's husband is a  #chiefskingdom fan 😑 (only for the last 5 years....yeah one of those). If i'm not around for a few months, just know it was justified and I claim temporary insanity",United States,Missouri,,,explicit,38.7604815,-92.5617875
"Cell merger ongoing NW of Clinton, AR! https://t.co/Il1O9506zS",United States,Arkansas,Clinton,,explicit,35.5928879,-92.4573348
"This is an extraordinary film, one of the best I’ve ever seen at @BanffMtnFest. It brought the audience to tears and then to their feet in a much-deserved standing ovation.",Canada,,Banff,,explicit,51.175076,-115.5720773
Bank of America Stadium at sunset and it's 75.6 F. https://t.co/3fNQZ07vV9,United States,North Carolina,Charlotte,Bank of America Stadium,explicit,35.22579505,-80.85385877910787
USA is no position to sanction against India at the moment.,USA,,,,explicit,39.7837304,-100.445882
"Does Jim Jordan come from Crazytown, Ohio?",USA,Ohio,,,explicit,40.2253569,-82.6881395
"Clayton is quietly becoming the most fascinating place in #ncpol. If not for an intentional partisan gerrymander of H26, you would have one of the closest House races in all of NC to go along with #nc13.",USA,North Carolina,Clayton,,explicit,35.650711,-78.4563914
"Join us as the producers of GRITConn: Summer Watson, Ray Leonard, Jr, Jen Fontanilla, Dr. Joy Wright, and Rachel Snyder go live to answer all of your questions about the GRITConn Conference happening in San Diego, CA on Saturday, Nov. 5th!",USA,California,San Diego,,explicit,32.7174202,-117.162772
This 7 hour layover in Orlando tomorrow is criminal,USA,Florida,Orlando,,explicit,28.5421109,-81.3790304
"Sailing & Foraging around Argyll, W Scotland this week, on the good ship Merlin, with a lovely gang ably skippered by the wonderful Oliver @sailbritain. #foraging #sailing #scotland #argyll #wildfood #deepnatureconnection https://t.co/tNkH2Vl43g",UK,Scotland,Argyll,,explicit,56.4603494,-5.8618419478791015
Life is more beautiful with poppies around. #california #flowers #shastacascade https://t.co/rMUlcHDKUI,USA,California,Shasta Cascade,,explicit,40.6797864,-122.3511633
People with disabilities should not have to hope & trust that Federal Cabinet will quickly enact strong regulations to implement Canada Disability Benefit. Cabinet dragged its feet on making regulations under the #AccessibleCanada Act https://t.co/SXJuMpCkH5,Canada,,,,explicit,61.0666922,-107.991707
Big game tonight down here in North Charleston. Whale Branch vs Military Magnet. #PrepGirlsHoops https://t.co/BOFJ689qo7,United States,South Carolina,North Charleston,,explicit,32.8546197,-79.9748103
"The media report that a car exploded in the Moscow region, presumably inside it was the daughter of ideologue Alexander Dugin, he had already arrived at the scene. There is a version that Dugin was supposed to drive this car, but for some reason did not get into it. https://t.co/Vg1pNHLOUC",Russia,,Moscow,,explicit,55.7505412,37.6174782
"Police identified a person of interest in the Highland Park, Illinois parade shooting as 22-year-old Robert ""Bobby"" E. Crimo III from the area. The shooting, which happened at a 4th of July parade, left 6 people dead and at least 31 injured. https://t.co/tV5P7qwgqS",United States,Illinois,Highland Park,,explicit,42.1526964,-87.7957618
"At 6 pm today, Premier @jkenney will be joining Calgary’s Ukrainian community in raising the Ukrainian flag at the McDougall Centre. This follows a unanimous vote in the Legislature to condemn Russian dictator Vladimir Putin's invasion of Ukraine. #ableg #abpoli #Ukraine",Canada,Alberta,Calgary,,explicit,51.0456064,-114.057541
SAS Girls’ Varsity BBall vs Barrington Christian Academy livestreaming  https://t.co/IZ5245co4P,United States,Rhode Island,Barrington,,explicit,41.7407661,-71.3084633
"The dangerous joys of living in the Midwest. What’s up, fellow Chicagoans? Stay safe! https://t.co/pjrOjRQw7b",United States,Illinois,Chicago,,explicit,41.8755616,-87.6244212
"I am around Patos de Minas, Brazil now. https://t.co/7rMrPFkMH7 #lostjourneys https://t.co/tuNn3Sun3b",Brazil,,Patos de Minas,,explicit,-18.6041453,-46.5096698
"Bravo Richard M. Fierro taking down the gunman at Club Q in Colorado Springs An ex-Army Major who retired due to the toll of military service said he never thought he would have to deal with that kind of violence at home “I was done with war,” he said. https://t.co/nk04ParudY https://t.co/qVwN6FQv9E",United States,Colorado,Colorado Springs,,explicit,38.8339578,-104.825348
"Sunset on the Riverfront, downtown Burlington, NJ. https://t.co/n9na7omfWr",United States,New Jersey,Burlington,,explicit,39.9325409,-74.7226665
Honored to share greetings at Ifter unity event in Crown heights tonight https://t.co/kL7ApnLAXD,United States,New York,New York,Crown Heights,explicit,40.667471,-73.9435662
Ooh; I've got one more fun auction item to tell you about today. High tea for four people @neverlandtea (AKA my favourite place in Vancouver)! A $218.40 value and we're starting bidding at $50! #YVRScreenSceneForUkraine https://t.co/KpETOrMzkf,Canada,British Columbia,Vancouver,,explicit,49.2608724,-123.113952
